754,0,1.0,0.0,0.75,0.25,0.75,0.25,0.6875,0.3125,0.625,0.375,0.53125,0.46875
530,0,1.0,0.0,0.75,0.25,0.75,0.25,0.4375,0.5625,0.40625,0.59375,0.53125,0.46875
246,0,1.0,0.0,0.75,0.25,0.875,0.125,0.8125,0.1875,0.84375,0.15625,0.734375,0.265625
408,0,0.5,0.5,0.5,0.5,0.25,0.75,0.5,0.5,0.5625,0.4375,0.578125,0.421875
614,0,0.5,0.5,0.25,0.75,0.375,0.625,0.375,0.625,0.46875,0.53125,0.421875,0.578125
37,0,1.0,0.0,1.0,0.0,1.0,0.0,0.625,0.375,0.65625,0.34375,0.578125,0.421875
343,0,1.0,0.0,0.75,0.25,0.875,0.125,0.75,0.25,0.75,0.25,0.640625,0.359375
948,0,1.0,0.0,0.75,0.25,0.625,0.375,0.625,0.375,0.65625,0.34375,0.6875,0.3125
813,0,0.5,0.5,0.75,0.25,0.375,0.625,0.5,0.5,0.5625,0.4375,0.453125,0.546875
491,0,0.5,0.5,0.25,0.75,0.25,0.75,0.3125,0.6875,0.40625,0.59375,0.578125,0.421875
59,0,0.0,1.0,0.5,0.5,0.25,0.75,0.375,0.625,0.5625,0.4375,0.5625,0.4375
205,0,0.5,0.5,0.5,0.5,0.375,0.625,0.625,0.375,0.5625,0.4375,0.578125,0.421875
446,0,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.375,0.625,0.375,0.53125,0.46875
736,0,0.5,0.5,0.75,0.25,0.625,0.375,0.4375,0.5625,0.46875,0.53125,0.46875,0.53125
513,0,0.5,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.5,0.5,0.53125,0.46875
1037,0,0.5,0.5,0.25,0.75,0.5,0.5,0.6875,0.3125,0.65625,0.34375,0.609375,0.390625
194,0,1.0,0.0,0.75,0.25,0.5,0.5,0.4375,0.5625,0.46875,0.53125,0.484375,0.515625
114,0,1.0,0.0,0.5,0.5,0.625,0.375,0.5,0.5,0.53125,0.46875,0.546875,0.453125
1309,0,0.0,1.0,0.25,0.75,0.125,0.875,0.375,0.625,0.34375,0.65625,0.359375,0.640625
1322,0,1.0,0.0,1.0,0.0,0.625,0.375,0.4375,0.5625,0.5,0.5,0.46875,0.53125
1213,0,1.0,0.0,1.0,0.0,0.875,0.125,0.75,0.25,0.75,0.25,0.671875,0.328125
42,0,0.5,0.5,0.75,0.25,0.75,0.25,0.5625,0.4375,0.4375,0.5625,0.5,0.5
580,0,1.0,0.0,0.75,0.25,0.875,0.125,0.8125,0.1875,0.78125,0.21875,0.765625,0.234375
215,0,1.0,0.0,1.0,0.0,0.875,0.125,0.875,0.125,0.71875,0.28125,0.703125,0.296875
601,0,1.0,0.0,1.0,0.0,0.75,0.25,0.5,0.5,0.5,0.5,0.578125,0.421875
349,0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.53125,0.46875,0.578125,0.421875
156,0,0.0,1.0,0.0,1.0,0.375,0.625,0.5,0.5,0.46875,0.53125,0.5,0.5
482,0,1.0,0.0,0.5,0.5,0.5,0.5,0.375,0.625,0.3125,0.6875,0.453125,0.546875
190,0,0.0,1.0,0.5,0.5,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.671875,0.328125
903,0,0.5,0.5,0.75,0.25,0.625,0.375,0.625,0.375,0.59375,0.40625,0.65625,0.34375
396,0,0.5,0.5,0.75,0.25,0.625,0.375,0.4375,0.5625,0.59375,0.40625,0.5625,0.4375
1146,0,0.5,0.5,0.75,0.25,0.5,0.5,0.625,0.375,0.6875,0.3125,0.625,0.375
144,0,0.5,0.5,0.5,0.5,0.625,0.375,0.5625,0.4375,0.65625,0.34375,0.640625,0.359375
1094,0,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.25,0.59375,0.40625,0.578125,0.421875
276,0,0.0,1.0,0.25,0.75,0.25,0.75,0.4375,0.5625,0.375,0.625,0.453125,0.546875
174,0,1.0,0.0,0.75,0.25,0.5,0.5,0.6875,0.3125,0.59375,0.40625,0.59375,0.40625
47,0,0.0,1.0,0.0,1.0,0.375,0.625,0.5,0.5,0.53125,0.46875,0.53125,0.46875
44,0,1.0,0.0,0.5,0.5,0.625,0.375,0.5,0.5,0.625,0.375,0.71875,0.28125
52,0,1.0,0.0,1.0,0.0,0.75,0.25,0.75,0.25,0.53125,0.46875,0.46875,0.53125
95,0,1.0,0.0,0.75,0.25,0.75,0.25,0.625,0.375,0.53125,0.46875,0.46875,0.53125
1427,0,0.0,1.0,0.25,0.75,0.625,0.375,0.5625,0.4375,0.5,0.5,0.4375,0.5625
163,0,0.5,0.5,0.5,0.5,0.375,0.625,0.5,0.5,0.53125,0.46875,0.515625,0.484375
494,0,0.5,0.5,0.25,0.75,0.5,0.5,0.625,0.375,0.53125,0.46875,0.484375,0.515625
268,0,0.0,1.0,0.5,0.5,0.375,0.625,0.5,0.5,0.4375,0.5625,0.515625,0.484375
300,0,0.0,1.0,0.25,0.75,0.625,0.375,0.625,0.375,0.625,0.375,0.625,0.375
441,0,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.375,0.59375,0.40625,0.546875,0.453125
87,0,0.5,0.5,0.25,0.75,0.5,0.5,0.6875,0.3125,0.6875,0.3125,0.59375,0.40625
313,0,0.0,1.0,0.25,0.75,0.375,0.625,0.375,0.625,0.40625,0.59375,0.46875,0.53125
201,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5625,0.4375,0.4375,0.5625,0.5,0.5
262,0,1.0,0.0,1.0,0.0,0.875,0.125,0.8125,0.1875,0.6875,0.3125,0.703125,0.296875
336,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.515625,0.484375
393,0,1.0,0.0,0.75,0.25,0.5,0.5,0.6875,0.3125,0.53125,0.46875,0.515625,0.484375
1083,0,0.5,0.5,0.5,0.5,0.75,0.25,0.6875,0.3125,0.71875,0.28125,0.5625,0.4375
555,0,0.0,1.0,0.25,0.75,0.5,0.5,0.5,0.5,0.4375,0.5625,0.421875,0.578125
169,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.4375,0.5625,0.34375,0.65625
1227,0,1.0,0.0,0.75,0.25,0.625,0.375,0.8125,0.1875,0.75,0.25,0.625,0.375
228,0,1.0,0.0,1.0,0.0,0.875,0.125,0.875,0.125,0.8125,0.1875,0.734375,0.265625
278,0,0.5,0.5,0.25,0.75,0.625,0.375,0.5625,0.4375,0.53125,0.46875,0.5625,0.4375
207,0,0.5,0.5,0.5,0.5,0.25,0.75,0.4375,0.5625,0.40625,0.59375,0.5,0.5
152,0,0.5,0.5,0.75,0.25,0.375,0.625,0.375,0.625,0.40625,0.59375,0.5,0.5
220,0,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.375,0.65625,0.34375,0.578125,0.421875
105,0,1.0,0.0,0.75,0.25,0.625,0.375,0.6875,0.3125,0.59375,0.40625,0.546875,0.453125
610,0,1.0,0.0,0.5,0.5,0.75,0.25,0.8125,0.1875,0.71875,0.28125,0.5625,0.4375
1685,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.5,0.5,0.5,0.5
712,0,1.0,0.0,1.0,0.0,0.75,0.25,0.5,0.5,0.625,0.375,0.546875,0.453125
419,0,0.5,0.5,0.75,0.25,0.5,0.5,0.4375,0.5625,0.5,0.5,0.4375,0.5625
414,0,1.0,0.0,1.0,0.0,0.75,0.25,0.625,0.375,0.6875,0.3125,0.5625,0.4375
768,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46875,0.53125
874,0,0.0,1.0,0.25,0.75,0.375,0.625,0.5,0.5,0.53125,0.46875,0.5,0.5
314,0,0.5,0.5,0.5,0.5,0.625,0.375,0.5,0.5,0.53125,0.46875,0.484375,0.515625
231,0,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.75,0.375,0.625,0.421875,0.578125
112,0,0.5,0.5,0.25,0.75,0.625,0.375,0.5,0.5,0.53125,0.46875,0.53125,0.46875
274,0,0.5,0.5,0.25,0.75,0.375,0.625,0.5,0.5,0.53125,0.46875,0.59375,0.40625
124,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.4375,0.5625,0.515625,0.484375
102,0,0.0,1.0,0.25,0.75,0.5,0.5,0.75,0.25,0.71875,0.28125,0.671875,0.328125
85,0,0.0,1.0,0.5,0.5,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.59375,0.40625
324,0,1.0,0.0,1.0,0.0,1.0,0.0,0.9375,0.0625,0.875,0.125,0.75,0.25
301,0,1.0,0.0,0.75,0.25,0.5,0.5,0.4375,0.5625,0.5,0.5,0.53125,0.46875
477,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5625,0.4375,0.5,0.5,0.546875,0.453125
95,0,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.375,0.65625,0.34375,0.59375,0.40625
2019,0,1.0,0.0,1.0,0.0,0.75,0.25,0.625,0.375,0.5,0.5,0.46875,0.53125
1770,0,1.0,0.0,1.0,0.0,0.875,0.125,0.75,0.25,0.6875,0.3125,0.65625,0.34375
426,0,1.0,0.0,1.0,0.0,0.75,0.25,0.625,0.375,0.5625,0.4375,0.453125,0.546875
38,0,1.0,0.0,0.75,0.25,0.625,0.375,0.625,0.375,0.5,0.5,0.4375,0.5625
1413,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.53125,0.46875,0.515625,0.484375
996,0,0.5,0.5,0.25,0.75,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.5625,0.4375
239,0,0.5,0.5,0.5,0.5,0.375,0.625,0.4375,0.5625,0.46875,0.53125,0.5625,0.4375
525,0,1.0,0.0,0.75,0.25,0.625,0.375,0.5625,0.4375,0.5,0.5,0.5,0.5
1934,0,1.0,0.0,1.0,0.0,0.75,0.25,0.6875,0.3125,0.71875,0.28125,0.640625,0.359375
1244,0,0.5,0.5,0.25,0.75,0.375,0.625,0.5,0.5,0.4375,0.5625,0.546875,0.453125
376,0,0.0,1.0,0.25,0.75,0.5,0.5,0.375,0.625,0.40625,0.59375,0.390625,0.609375
384,0,1.0,0.0,0.75,0.25,0.5,0.5,0.625,0.375,0.625,0.375,0.59375,0.40625
312,0,0.5,0.5,0.5,0.5,0.375,0.625,0.5,0.5,0.5,0.5,0.5,0.5
66,0,0.0,1.0,0.25,0.75,0.25,0.75,0.5,0.5,0.5625,0.4375,0.609375,0.390625
37,0,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.46875,0.53125,0.515625,0.484375
1340,0,1.0,0.0,1.0,0.0,1.0,0.0,0.8125,0.1875,0.8125,0.1875,0.734375,0.265625
1589,0,0.5,0.5,0.5,0.5,0.375,0.625,0.5625,0.4375,0.53125,0.46875,0.53125,0.46875
186,0,0.5,0.5,0.25,0.75,0.375,0.625,0.375,0.625,0.59375,0.40625,0.578125,0.421875
522,0,0.0,1.0,0.25,0.75,0.5,0.5,0.4375,0.5625,0.4375,0.5625,0.4375,0.5625
205,0,1.0,0.0,1.0,0.0,0.875,0.125,0.75,0.25,0.59375,0.40625,0.671875,0.328125
4291,0,0.0,1.0,0.25,0.75,0.125,0.875,0.25,0.75,0.4375,0.5625,0.53125,0.46875
266,0,0.0,1.0,0.25,0.75,0.5,0.5,0.625,0.375,0.5,0.5,0.453125,0.546875
169,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.515625,0.484375
1262,0,0.5,0.5,0.75,0.25,0.75,0.25,0.6875,0.3125,0.71875,0.28125,0.578125,0.421875
149,0,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.46875,0.53125,0.484375,0.515625
114,0,0.5,0.5,0.75,0.25,0.75,0.25,0.6875,0.3125,0.6875,0.3125,0.5625,0.4375
316,0,0.0,1.0,0.5,0.5,0.25,0.75,0.5625,0.4375,0.59375,0.40625,0.609375,0.390625
108,0,0.0,1.0,0.5,0.5,0.375,0.625,0.375,0.625,0.46875,0.53125,0.484375,0.515625
1335,0,0.0,1.0,0.0,1.0,0.375,0.625,0.4375,0.5625,0.46875,0.53125,0.515625,0.484375
307,0,1.0,0.0,0.75,0.25,0.5,0.5,0.4375,0.5625,0.5,0.5,0.515625,0.484375
44,0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.8125,0.1875
227,0,0.5,0.5,0.75,0.25,0.75,0.25,0.5625,0.4375,0.5625,0.4375,0.515625,0.484375
648,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5,0.5,0.59375,0.40625,0.578125,0.421875
416,0,0.5,0.5,0.5,0.5,0.625,0.375,0.6875,0.3125,0.625,0.375,0.640625,0.359375
1217,0,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.65625,0.34375,0.484375,0.515625
156,0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.71875,0.28125,0.84375,0.15625
54,0,1.0,0.0,0.75,0.25,0.625,0.375,0.4375,0.5625,0.59375,0.40625,0.53125,0.46875
287,0,0.5,0.5,0.5,0.5,0.625,0.375,0.5625,0.4375,0.5,0.5,0.5625,0.4375
327,0,0.5,0.5,0.25,0.75,0.25,0.75,0.5625,0.4375,0.625,0.375,0.515625,0.484375
117,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.46875,0.53125,0.453125,0.546875
78,0,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.375,0.65625,0.34375,0.71875,0.28125
130,0,1.0,0.0,1.0,0.0,1.0,0.0,0.9375,0.0625,0.90625,0.09375,0.859375,0.140625
927,0,1.0,0.0,0.75,0.25,0.75,0.25,0.5625,0.4375,0.46875,0.53125,0.546875,0.453125
205,0,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.5,0.5,0.5,0.5
269,0,1.0,0.0,1.0,0.0,0.75,0.25,0.6875,0.3125,0.5625,0.4375,0.546875,0.453125
156,0,0.0,1.0,0.5,0.5,0.5,0.5,0.5625,0.4375,0.625,0.375,0.59375,0.40625
1831,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.515625,0.484375
2163,0,1.0,0.0,0.75,0.25,0.625,0.375,0.5,0.5,0.59375,0.40625,0.625,0.375
272,0,1.0,0.0,1.0,0.0,0.625,0.375,0.625,0.375,0.65625,0.34375,0.625,0.375
502,0,0.0,1.0,0.0,1.0,0.25,0.75,0.4375,0.5625,0.40625,0.59375,0.484375,0.515625
779,0,1.0,0.0,1.0,0.0,0.875,0.125,0.75,0.25,0.75,0.25,0.75,0.25
235,0,0.0,1.0,0.25,0.75,0.5,0.5,0.5,0.5,0.59375,0.40625,0.71875,0.28125
195,0,0.0,1.0,0.25,0.75,0.5,0.5,0.625,0.375,0.5625,0.4375,0.515625,0.484375
279,0,0.0,1.0,0.0,1.0,0.25,0.75,0.4375,0.5625,0.53125,0.46875,0.59375,0.40625
563,0,0.5,0.5,0.25,0.75,0.5,0.5,0.5625,0.4375,0.625,0.375,0.59375,0.40625
383,0,0.0,1.0,0.25,0.75,0.5,0.5,0.625,0.375,0.5,0.5,0.46875,0.53125
119,0,0.5,0.5,0.25,0.75,0.25,0.75,0.3125,0.6875,0.4375,0.5625,0.5,0.5
664,0,1.0,0.0,0.75,0.25,0.875,0.125,0.75,0.25,0.59375,0.40625,0.609375,0.390625
294,0,0.0,1.0,0.0,1.0,0.125,0.875,0.4375,0.5625,0.5,0.5,0.515625,0.484375
528,0,0.5,0.5,0.25,0.75,0.375,0.625,0.5,0.5,0.5,0.5,0.578125,0.421875
3167,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5625,0.4375,0.59375,0.40625,0.59375,0.40625
185,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5625,0.4375,0.625,0.375,0.546875,0.453125
248,0,1.0,0.0,0.75,0.25,0.75,0.25,0.625,0.375,0.53125,0.46875,0.5625,0.4375
641,0,1.0,0.0,0.75,0.25,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.59375,0.40625
125,0,1.0,0.0,1.0,0.0,0.875,0.125,0.6875,0.3125,0.59375,0.40625,0.65625,0.34375
265,0,1.0,0.0,1.0,0.0,0.875,0.125,0.6875,0.3125,0.65625,0.34375,0.46875,0.53125
325,0,0.0,1.0,0.25,0.75,0.625,0.375,0.6875,0.3125,0.71875,0.28125,0.625,0.375
1142,0,0.5,0.5,0.25,0.75,0.25,0.75,0.375,0.625,0.46875,0.53125,0.46875,0.53125
386,0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.625,0.375,0.671875,0.328125
461,0,0.5,0.5,0.5,0.5,0.25,0.75,0.375,0.625,0.5625,0.4375,0.453125,0.546875
45,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5625,0.4375,0.53125,0.46875,0.546875,0.453125
1183,0,0.5,0.5,0.5,0.5,0.75,0.25,0.75,0.25,0.6875,0.3125,0.671875,0.328125
394,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5625,0.4375,0.59375,0.40625,0.515625,0.484375
92,0,1.0,0.0,0.75,0.25,0.5,0.5,0.5625,0.4375,0.46875,0.53125,0.46875,0.53125
42,0,0.0,1.0,0.25,0.75,0.125,0.875,0.125,0.875,0.1875,0.8125,0.375,0.625
188,0,1.0,0.0,0.5,0.5,0.625,0.375,0.5625,0.4375,0.53125,0.46875,0.578125,0.421875
723,0,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.375,0.4375,0.5625,0.46875,0.53125
316,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.53125,0.46875,0.546875,0.453125
633,0,0.0,1.0,0.25,0.75,0.125,0.875,0.4375,0.5625,0.375,0.625,0.5,0.5
208,0,0.5,0.5,0.25,0.75,0.375,0.625,0.4375,0.5625,0.53125,0.46875,0.5,0.5
72,0,0.5,0.5,0.75,0.25,0.75,0.25,0.8125,0.1875,0.78125,0.21875,0.8125,0.1875
169,0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.65625,0.34375,0.734375,0.265625
121,0,0.5,0.5,0.25,0.75,0.125,0.875,0.25,0.75,0.5,0.5,0.453125,0.546875
61,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46875,0.53125,0.515625,0.484375
819,0,0.0,1.0,0.25,0.75,0.25,0.75,0.375,0.625,0.46875,0.53125,0.5625,0.4375
760,0,0.0,1.0,0.25,0.75,0.375,0.625,0.4375,0.5625,0.4375,0.5625,0.484375,0.515625
319,0,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.375,0.6875,0.3125,0.578125,0.421875
620,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5625,0.4375,0.59375,0.40625,0.515625,0.484375
272,0,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.5625,0.4375,0.484375,0.515625
101,0,1.0,0.0,0.5,0.5,0.75,0.25,0.6875,0.3125,0.65625,0.34375,0.625,0.375
111,0,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.75,0.3125,0.6875,0.390625,0.609375
857,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9375,0.0625,0.921875,0.078125
36,0,1.0,0.0,0.5,0.5,0.375,0.625,0.5625,0.4375,0.71875,0.28125,0.671875,0.328125
184,0,0.0,1.0,0.5,0.5,0.375,0.625,0.5,0.5,0.53125,0.46875,0.578125,0.421875
1036,0,1.0,0.0,1.0,0.0,0.75,0.25,0.875,0.125,0.71875,0.28125,0.640625,0.359375
21,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.515625,0.484375
650,0,1.0,0.0,1.0,0.0,0.875,0.125,0.75,0.25,0.65625,0.34375,0.609375,0.390625
711,0,0.0,1.0,0.25,0.75,0.5,0.5,0.625,0.375,0.53125,0.46875,0.484375,0.515625
203,0,1.0,0.0,1.0,0.0,0.75,0.25,0.6875,0.3125,0.65625,0.34375,0.609375,0.390625
1643,0,0.5,0.5,0.75,0.25,0.875,0.125,0.75,0.25,0.59375,0.40625,0.609375,0.390625
289,0,0.5,0.5,0.75,0.25,0.625,0.375,0.6875,0.3125,0.65625,0.34375,0.640625,0.359375
669,0,0.5,0.5,0.75,0.25,0.625,0.375,0.4375,0.5625,0.40625,0.59375,0.5,0.5
458,0,1.0,0.0,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5
1033,0,1.0,0.0,0.75,0.25,0.375,0.625,0.375,0.625,0.40625,0.59375,0.546875,0.453125
811,0,1.0,0.0,0.75,0.25,0.5,0.5,0.625,0.375,0.59375,0.40625,0.609375,0.390625
330,0,0.0,1.0,0.5,0.5,0.625,0.375,0.625,0.375,0.59375,0.40625,0.5625,0.4375
59,0,1.0,0.0,0.75,0.25,0.75,0.25,0.75,0.25,0.65625,0.34375,0.6875,0.3125
280,0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.4375,0.5625,0.5,0.5
430,0,1.0,0.0,0.75,0.25,0.375,0.625,0.5,0.5,0.6875,0.3125,0.609375,0.390625
198,0,1.0,0.0,0.5,0.5,0.5,0.5,0.4375,0.5625,0.40625,0.59375,0.53125,0.46875
374,0,1.0,0.0,1.0,0.0,0.5,0.5,0.375,0.625,0.53125,0.46875,0.515625,0.484375
969,0,0.5,0.5,0.5,0.5,0.375,0.625,0.3125,0.6875,0.34375,0.65625,0.390625,0.609375
151,0,0.5,0.5,0.75,0.25,0.75,0.25,0.8125,0.1875,0.6875,0.3125,0.625,0.375
299,0,0.0,1.0,0.5,0.5,0.5,0.5,0.5625,0.4375,0.5625,0.4375,0.59375,0.40625
602,0,0.5,0.5,0.5,0.5,0.375,0.625,0.4375,0.5625,0.5,0.5,0.515625,0.484375
1186,0,0.0,1.0,0.0,1.0,0.375,0.625,0.375,0.625,0.4375,0.5625,0.421875,0.578125
455,0,0.5,0.5,0.25,0.75,0.5,0.5,0.625,0.375,0.5625,0.4375,0.578125,0.421875
325,0,0.5,0.5,0.75,0.25,0.75,0.25,0.6875,0.3125,0.625,0.375,0.65625,0.34375
202,0,0.0,1.0,0.25,0.75,0.375,0.625,0.5,0.5,0.46875,0.53125,0.421875,0.578125
49,0,0.0,1.0,0.0,1.0,0.125,0.875,0.4375,0.5625,0.5,0.5,0.4375,0.5625
693,0,1.0,0.0,1.0,0.0,0.875,0.125,0.625,0.375,0.53125,0.46875,0.578125,0.421875
56,0,0.5,0.5,0.75,0.25,0.625,0.375,0.6875,0.3125,0.625,0.375,0.5,0.5
328,0,1.0,0.0,0.75,0.25,0.5,0.5,0.5625,0.4375,0.5625,0.4375,0.578125,0.421875
1032,0,1.0,0.0,1.0,0.0,1.0,0.0,0.625,0.375,0.53125,0.46875,0.5625,0.4375
113,0,0.5,0.5,0.5,0.5,0.625,0.375,0.625,0.375,0.53125,0.46875,0.5625,0.4375
337,0,1.0,0.0,0.75,0.25,0.875,0.125,0.75,0.25,0.65625,0.34375,0.6875,0.3125
1050,0,0.0,1.0,0.5,0.5,0.5,0.5,0.375,0.625,0.40625,0.59375,0.40625,0.59375
51,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.46875,0.53125,0.5625,0.4375
188,0,1.0,0.0,0.5,0.5,0.375,0.625,0.25,0.75,0.28125,0.71875,0.34375,0.65625
661,0,0.0,1.0,0.5,0.5,0.375,0.625,0.4375,0.5625,0.4375,0.5625,0.421875,0.578125
1604,0,0.5,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.53125,0.46875,0.5625,0.4375
1679,0,0.0,1.0,0.0,1.0,0.25,0.75,0.3125,0.6875,0.3125,0.6875,0.4375,0.5625
1848,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.765625,0.234375
70,0,0.5,0.5,0.25,0.75,0.625,0.375,0.8125,0.1875,0.6875,0.3125,0.640625,0.359375
393,0,0.5,0.5,0.75,0.25,0.625,0.375,0.5625,0.4375,0.5,0.5,0.5,0.5
1704,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.375,0.625,0.4375,0.5625
744,0,0.5,0.5,0.5,0.5,0.25,0.75,0.375,0.625,0.46875,0.53125,0.421875,0.578125
1389,0,0.5,0.5,0.5,0.5,0.5,0.5,0.3125,0.6875,0.625,0.375,0.578125,0.421875
930,0,0.5,0.5,0.25,0.75,0.375,0.625,0.4375,0.5625,0.5,0.5,0.515625,0.484375
1126,0,0.0,1.0,0.0,1.0,0.25,0.75,0.375,0.625,0.46875,0.53125,0.484375,0.515625
59,0,0.0,1.0,0.25,0.75,0.375,0.625,0.5,0.5,0.5,0.5,0.53125,0.46875
901,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.625,0.375,0.578125,0.421875
559,0,0.5,0.5,0.75,0.25,0.375,0.625,0.4375,0.5625,0.375,0.625,0.484375,0.515625
48,0,1.0,0.0,1.0,0.0,0.75,0.25,0.6875,0.3125,0.78125,0.21875,0.71875,0.28125
140,0,0.5,0.5,0.75,0.25,0.625,0.375,0.75,0.25,0.625,0.375,0.546875,0.453125
111,0,0.5,0.5,0.25,0.75,0.625,0.375,0.5625,0.4375,0.625,0.375,0.6875,0.3125
1706,0,0.5,0.5,0.75,0.25,0.75,0.25,0.625,0.375,0.5625,0.4375,0.609375,0.390625
210,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5625,0.4375,0.4375,0.5625,0.53125,0.46875
101,0,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.59375,0.40625,0.640625,0.359375
1861,0,0.0,1.0,0.25,0.75,0.375,0.625,0.375,0.625,0.5,0.5,0.5,0.5
58,0,0.5,0.5,0.5,0.5,0.625,0.375,0.75,0.25,0.59375,0.40625,0.53125,0.46875
103,0,0.5,0.5,0.25,0.75,0.375,0.625,0.4375,0.5625,0.375,0.625,0.453125,0.546875
281,0,0.0,1.0,0.25,0.75,0.625,0.375,0.75,0.25,0.625,0.375,0.484375,0.515625
300,0,1.0,0.0,1.0,0.0,0.875,0.125,0.875,0.125,0.875,0.125,0.78125,0.21875
1942,0,1.0,0.0,0.75,0.25,0.75,0.25,0.6875,0.3125,0.625,0.375,0.578125,0.421875
220,0,0.5,0.5,0.5,0.5,0.625,0.375,0.5625,0.4375,0.5625,0.4375,0.609375,0.390625
816,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.4375,0.5625,0.515625,0.484375
679,0,1.0,0.0,1.0,0.0,0.875,0.125,0.5625,0.4375,0.6875,0.3125,0.640625,0.359375
72,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.875,0.125,0.90625,0.09375
619,0,1.0,0.0,1.0,0.0,0.625,0.375,0.5625,0.4375,0.53125,0.46875,0.484375,0.515625
69,0,0.5,0.5,0.25,0.75,0.375,0.625,0.5625,0.4375,0.65625,0.34375,0.578125,0.421875
203,0,0.5,0.5,0.75,0.25,0.5,0.5,0.4375,0.5625,0.53125,0.46875,0.453125,0.546875
448,0,0.0,1.0,0.0,1.0,0.5,0.5,0.625,0.375,0.5625,0.4375,0.53125,0.46875
234,0,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.25,0.6875,0.3125,0.59375,0.40625
74,0,1.0,0.0,0.75,0.25,0.875,0.125,0.875,0.125,0.875,0.125,0.796875,0.203125
4235,0,0.5,0.5,0.5,0.5,0.375,0.625,0.375,0.625,0.375,0.625,0.46875,0.53125
89,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.4375,0.5625,0.4375,0.5625,0.4375
102,0,1.0,0.0,1.0,0.0,1.0,0.0,0.9375,0.0625,0.875,0.125,0.8125,0.1875
